"Mod name","Registry name","Item ID","Display name","Exists"
"Mekanism: Additions","mekanismadditions:orange_plastic_glow_slab","mekanismadditions:orange_plastic_glow_slab","Orange Glow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_glow_stairs","mekanismadditions:orange_plastic_glow_stairs","Orange Glow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_road","mekanismadditions:orange_plastic_road","Orange Plastic Road","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_slab","mekanismadditions:orange_plastic_slab","Orange Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_stairs","mekanismadditions:orange_plastic_stairs","Orange Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_transparent","mekanismadditions:orange_plastic_transparent","Orange Transparent Plastic Block","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_transparent_slab","mekanismadditions:orange_plastic_transparent_slab","Orange Transparent Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:orange_plastic_transparent_stairs","mekanismadditions:orange_plastic_transparent_stairs","Orange Transparent Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:orange_reinforced_plastic","mekanismadditions:orange_reinforced_plastic","Orange Reinforced Plastic Block","true"
"Mekanism: Additions","mekanismadditions:orange_slick_plastic","mekanismadditions:orange_slick_plastic","Orange Slick Plastic Block","true"
"Mekanism: Additions","mekanismadditions:pink_glow_panel","mekanismadditions:pink_glow_panel","Pink Glow Panel","true"
"Mekanism: Additions","mekanismadditions:pink_plastic","mekanismadditions:pink_plastic","Pink Plastic Block","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_fence","mekanismadditions:pink_plastic_fence","Pink Plastic Barrier","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_fence_gate","mekanismadditions:pink_plastic_fence_gate","Pink Plastic Gate","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_glow","mekanismadditions:pink_plastic_glow","Pink Glow Plastic Block","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_glow_slab","mekanismadditions:pink_plastic_glow_slab","Pink Glow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_glow_stairs","mekanismadditions:pink_plastic_glow_stairs","Pink Glow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_road","mekanismadditions:pink_plastic_road","Pink Plastic Road","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_slab","mekanismadditions:pink_plastic_slab","Pink Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_stairs","mekanismadditions:pink_plastic_stairs","Pink Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_transparent","mekanismadditions:pink_plastic_transparent","Pink Transparent Plastic Block","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_transparent_slab","mekanismadditions:pink_plastic_transparent_slab","Pink Transparent Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:pink_plastic_transparent_stairs","mekanismadditions:pink_plastic_transparent_stairs","Pink Transparent Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:pink_reinforced_plastic","mekanismadditions:pink_reinforced_plastic","Pink Reinforced Plastic Block","true"
"Mekanism: Additions","mekanismadditions:pink_slick_plastic","mekanismadditions:pink_slick_plastic","Pink Slick Plastic Block","true"
"Mekanism: Additions","mekanismadditions:purple_glow_panel","mekanismadditions:purple_glow_panel","Purple Glow Panel","true"
"Mekanism: Additions","mekanismadditions:purple_plastic","mekanismadditions:purple_plastic","Purple Plastic Block","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_fence","mekanismadditions:purple_plastic_fence","Purple Plastic Barrier","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_fence_gate","mekanismadditions:purple_plastic_fence_gate","Purple Plastic Gate","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_glow","mekanismadditions:purple_plastic_glow","Purple Glow Plastic Block","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_glow_slab","mekanismadditions:purple_plastic_glow_slab","Purple Glow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_glow_stairs","mekanismadditions:purple_plastic_glow_stairs","Purple Glow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_road","mekanismadditions:purple_plastic_road","Purple Plastic Road","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_slab","mekanismadditions:purple_plastic_slab","Purple Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_stairs","mekanismadditions:purple_plastic_stairs","Purple Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_transparent","mekanismadditions:purple_plastic_transparent","Purple Transparent Plastic Block","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_transparent_slab","mekanismadditions:purple_plastic_transparent_slab","Purple Transparent Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:purple_plastic_transparent_stairs","mekanismadditions:purple_plastic_transparent_stairs","Purple Transparent Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:purple_reinforced_plastic","mekanismadditions:purple_reinforced_plastic","Purple Reinforced Plastic Block","true"
"Mekanism: Additions","mekanismadditions:purple_slick_plastic","mekanismadditions:purple_slick_plastic","Purple Slick Plastic Block","true"
"Mekanism: Additions","mekanismadditions:red_glow_panel","mekanismadditions:red_glow_panel","Red Glow Panel","true"
"Mekanism: Additions","mekanismadditions:red_plastic","mekanismadditions:red_plastic","Red Plastic Block","true"
"Mekanism: Additions","mekanismadditions:red_plastic_fence","mekanismadditions:red_plastic_fence","Red Plastic Barrier","true"
"Mekanism: Additions","mekanismadditions:red_plastic_fence_gate","mekanismadditions:red_plastic_fence_gate","Red Plastic Gate","true"
"Mekanism: Additions","mekanismadditions:red_plastic_glow","mekanismadditions:red_plastic_glow","Red Glow Plastic Block","true"
"Mekanism: Additions","mekanismadditions:red_plastic_glow_slab","mekanismadditions:red_plastic_glow_slab","Red Glow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:red_plastic_glow_stairs","mekanismadditions:red_plastic_glow_stairs","Red Glow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:red_plastic_road","mekanismadditions:red_plastic_road","Red Plastic Road","true"
"Mekanism: Additions","mekanismadditions:red_plastic_slab","mekanismadditions:red_plastic_slab","Red Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:red_plastic_stairs","mekanismadditions:red_plastic_stairs","Red Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:red_plastic_transparent","mekanismadditions:red_plastic_transparent","Red Transparent Plastic Block","true"
"Mekanism: Additions","mekanismadditions:red_plastic_transparent_slab","mekanismadditions:red_plastic_transparent_slab","Red Transparent Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:red_plastic_transparent_stairs","mekanismadditions:red_plastic_transparent_stairs","Red Transparent Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:red_reinforced_plastic","mekanismadditions:red_reinforced_plastic","Red Reinforced Plastic Block","true"
"Mekanism: Additions","mekanismadditions:red_slick_plastic","mekanismadditions:red_slick_plastic","Red Slick Plastic Block","true"
"Mekanism: Additions","mekanismadditions:white_glow_panel","mekanismadditions:white_glow_panel","White Glow Panel","true"
"Mekanism: Additions","mekanismadditions:white_plastic","mekanismadditions:white_plastic","White Plastic Block","true"
"Mekanism: Additions","mekanismadditions:white_plastic_fence","mekanismadditions:white_plastic_fence","White Plastic Barrier","true"
"Mekanism: Additions","mekanismadditions:white_plastic_fence_gate","mekanismadditions:white_plastic_fence_gate","White Plastic Gate","true"
"Mekanism: Additions","mekanismadditions:white_plastic_glow","mekanismadditions:white_plastic_glow","White Glow Plastic Block","true"
"Mekanism: Additions","mekanismadditions:white_plastic_glow_slab","mekanismadditions:white_plastic_glow_slab","White Glow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:white_plastic_glow_stairs","mekanismadditions:white_plastic_glow_stairs","White Glow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:white_plastic_road","mekanismadditions:white_plastic_road","White Plastic Road","true"
"Mekanism: Additions","mekanismadditions:white_plastic_slab","mekanismadditions:white_plastic_slab","White Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:white_plastic_stairs","mekanismadditions:white_plastic_stairs","White Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:white_plastic_transparent","mekanismadditions:white_plastic_transparent","White Transparent Plastic Block","true"
"Mekanism: Additions","mekanismadditions:white_plastic_transparent_slab","mekanismadditions:white_plastic_transparent_slab","White Transparent Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:white_plastic_transparent_stairs","mekanismadditions:white_plastic_transparent_stairs","White Transparent Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:white_reinforced_plastic","mekanismadditions:white_reinforced_plastic","White Reinforced Plastic Block","true"
"Mekanism: Additions","mekanismadditions:white_slick_plastic","mekanismadditions:white_slick_plastic","White Slick Plastic Block","true"
"Mekanism: Additions","mekanismadditions:yellow_glow_panel","mekanismadditions:yellow_glow_panel","Yellow Glow Panel","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic","mekanismadditions:yellow_plastic","Yellow Plastic Block","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_fence","mekanismadditions:yellow_plastic_fence","Yellow Plastic Barrier","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_fence_gate","mekanismadditions:yellow_plastic_fence_gate","Yellow Plastic Gate","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_glow","mekanismadditions:yellow_plastic_glow","Yellow Glow Plastic Block","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_glow_slab","mekanismadditions:yellow_plastic_glow_slab","Yellow Glow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_glow_stairs","mekanismadditions:yellow_plastic_glow_stairs","Yellow Glow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_road","mekanismadditions:yellow_plastic_road","Yellow Plastic Road","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_slab","mekanismadditions:yellow_plastic_slab","Yellow Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_stairs","mekanismadditions:yellow_plastic_stairs","Yellow Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_transparent","mekanismadditions:yellow_plastic_transparent","Yellow Transparent Plastic Block","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_transparent_slab","mekanismadditions:yellow_plastic_transparent_slab","Yellow Transparent Plastic Slab","true"
"Mekanism: Additions","mekanismadditions:yellow_plastic_transparent_stairs","mekanismadditions:yellow_plastic_transparent_stairs","Yellow Transparent Plastic Stairs","true"
"Mekanism: Additions","mekanismadditions:yellow_reinforced_plastic","mekanismadditions:yellow_reinforced_plastic","Yellow Reinforced Plastic Block","true"
"Mekanism: Additions","mekanismadditions:yellow_slick_plastic","mekanismadditions:yellow_slick_plastic","Yellow Slick Plastic Block","true"
"Mekanism: Generators","mekanismgenerators:advanced_solar_generator","mekanismgenerators:advanced_solar_generator","Advanced Solar Generator","true"
"Mekanism: Generators","mekanismgenerators:bio_generator","mekanismgenerators:bio_generator","Bio-Generator","true"
"Mekanism: Generators","mekanismgenerators:bioethanol","","Bioethanol","true"
"Mekanism: Generators","mekanismgenerators:control_rod_assembly","mekanismgenerators:control_rod_assembly","Control Rod Assembly","true"
"Mekanism: Generators","mekanismgenerators:deuterium","","Liquid Deuterium","true"
"Mekanism: Generators","mekanismgenerators:electromagnetic_coil","mekanismgenerators:electromagnetic_coil","Electromagnetic Coil","true"
"Mekanism: Generators","mekanismgenerators:fission_fuel_assembly","mekanismgenerators:fission_fuel_assembly","Fission Fuel Assembly","true"
"Mekanism: Generators","mekanismgenerators:fission_reactor_casing","mekanismgenerators:fission_reactor_casing","Fission Reactor Casing","true"
"Mekanism: Generators","mekanismgenerators:fission_reactor_logic_adapter","mekanismgenerators:fission_reactor_logic_adapter","Fission Reactor Logic Adapter","true"
"Mekanism: Generators","mekanismgenerators:fission_reactor_port","mekanismgenerators:fission_reactor_port","Fission Reactor Port","true"
"Mekanism: Generators","mekanismgenerators:fusion_fuel","","Liquid D-T Fuel","true"
"Mekanism: Generators","mekanismgenerators:fusion_reactor_controller","mekanismgenerators:fusion_reactor_controller","Fusion Reactor Controller","true"
"Mekanism: Generators","mekanismgenerators:fusion_reactor_frame","mekanismgenerators:fusion_reactor_frame","Fusion Reactor Frame","true"
"Mekanism: Generators","mekanismgenerators:fusion_reactor_logic_adapter","mekanismgenerators:fusion_reactor_logic_adapter","Fusion Reactor Logic Adapter","true"
"Mekanism: Generators","mekanismgenerators:fusion_reactor_port","mekanismgenerators:fusion_reactor_port","Fusion Reactor Port","true"
"Mekanism: Generators","mekanismgenerators:gas_burning_generator","mekanismgenerators:gas_burning_generator","Gas-Burning Generator","true"
"Mekanism: Generators","mekanismgenerators:heat_generator","mekanismgenerators:heat_generator","Heat Generator","true"
"Mekanism: Generators","mekanismgenerators:laser_focus_matrix","mekanismgenerators:laser_focus_matrix","Laser Focus Matrix","true"
"Mekanism: Generators","mekanismgenerators:reactor_glass","mekanismgenerators:reactor_glass","Reactor Glass","true"
"Mekanism: Generators","mekanismgenerators:rotational_complex","mekanismgenerators:rotational_complex","Rotational Complex","true"
"Mekanism: Generators","mekanismgenerators:saturating_condenser","mekanismgenerators:saturating_condenser","Saturating Condenser","true"
"Mekanism: Generators","mekanismgenerators:solar_generator","mekanismgenerators:solar_generator","Solar Generator","true"
"Mekanism: Generators","mekanismgenerators:tritium","","Liquid Tritium","true"
"Mekanism: Generators","mekanismgenerators:turbine_casing","mekanismgenerators:turbine_casing","Turbine Casing","true"
"Mekanism: Generators","mekanismgenerators:turbine_rotor","mekanismgenerators:turbine_rotor","Turbine Rotor","true"
"Mekanism: Generators","mekanismgenerators:turbine_valve","mekanismgenerators:turbine_valve","Turbine Valve","true"
"Mekanism: Generators","mekanismgenerators:turbine_vent","mekanismgenerators:turbine_vent","Turbine Vent","true"
"Mekanism: Generators","mekanismgenerators:wind_generator","mekanismgenerators:wind_generator","Wind Generator","true"
"Minecraft","minecraft:acacia_button","minecraft:acacia_button","Acacia Button","true"
"Minecraft","minecraft:acacia_door","minecraft:acacia_door","Acacia Door","true"
"Minecraft","minecraft:acacia_fence","minecraft:acacia_fence","Acacia Fence","true"
"Minecraft","minecraft:acacia_fence_gate","minecraft:acacia_fence_gate","Acacia Fence Gate","true"
"Minecraft","minecraft:acacia_leaves","minecraft:acacia_leaves","Acacia Leaves","true"
"Minecraft","minecraft:acacia_log","minecraft:acacia_log","Acacia Log","true"
"Minecraft","minecraft:acacia_planks","minecraft:acacia_planks","Acacia Planks","true"
"Minecraft","minecraft:acacia_pressure_plate","minecraft:acacia_pressure_plate","Acacia Pressure Plate","true"
"Minecraft","minecraft:acacia_sapling","minecraft:acacia_sapling","Acacia Sapling","true"
"Minecraft","minecraft:acacia_sign","minecraft:acacia_sign","Acacia Sign","true"
"Minecraft","minecraft:acacia_slab","minecraft:acacia_slab","Acacia Slab","true"
"Minecraft","minecraft:acacia_stairs","minecraft:acacia_stairs","Acacia Stairs","true"
"Minecraft","minecraft:acacia_trapdoor","minecraft:acacia_trapdoor","Acacia Trapdoor","true"
"Minecraft","minecraft:acacia_wall_sign","minecraft:acacia_sign","Acacia Sign","true"
"Minecraft","minecraft:acacia_wood","minecraft:acacia_wood","Acacia Wood","true"
"Minecraft","minecraft:activator_rail","minecraft:activator_rail","Activator Rail","true"
"Minecraft","minecraft:air","","Air","true"
"Minecraft","minecraft:allium","minecraft:allium","Allium","true"
"Minecraft","minecraft:ancient_debris","minecraft:ancient_debris","Ancient Debris","true"
"Minecraft","minecraft:andesite","minecraft:andesite","Andesite","true"
"Minecraft","minecraft:andesite_slab","minecraft:andesite_slab","Andesite Slab","true"
"Minecraft","minecraft:andesite_stairs","minecraft:andesite_stairs","Andesite Stairs","true"
"Minecraft","minecraft:andesite_wall","minecraft:andesite_wall","Andesite Wall","true"
"Minecraft","minecraft:anvil","minecraft:anvil","Anvil","true"
"Minecraft","minecraft:attached_melon_stem","","Attached Melon Stem","true"
"Minecraft","minecraft:attached_pumpkin_stem","","Attached Pumpkin Stem","true"
"Minecraft","minecraft:azure_bluet","minecraft:azure_bluet","Azure Bluet","true"
"Minecraft","minecraft:bamboo","minecraft:bamboo","Bamboo","true"
"Minecraft","minecraft:bamboo_sapling","","Bamboo Shoot","true"
"Minecraft","minecraft:barrel","minecraft:barrel","Barrel","true"
"Minecraft","minecraft:barrier","minecraft:barrier","Barrier","true"
"Minecraft","minecraft:basalt","minecraft:basalt","Basalt","true"
"Minecraft","minecraft:beacon","minecraft:beacon","Beacon","true"
"Minecraft","minecraft:bedrock","minecraft:bedrock","Bedrock","true"
"Minecraft","minecraft:bee_nest","minecraft:bee_nest","Bee Nest","true"
"Minecraft","minecraft:beehive","minecraft:beehive","Beehive","true"
"Minecraft","minecraft:beetroots","minecraft:beetroot_seeds","Beetroot Seeds","true"
"Minecraft","minecraft:bell","minecraft:bell","Bell","true"
"Minecraft","minecraft:birch_button","minecraft:birch_button","Birch Button","true"
"Minecraft","minecraft:birch_door","minecraft:birch_door","Birch Door","true"
"Minecraft","minecraft:birch_fence","minecraft:birch_fence","Birch Fence","true"
"Minecraft","minecraft:birch_fence_gate","minecraft:birch_fence_gate","Birch Fence Gate","true"
"Minecraft","minecraft:birch_leaves","minecraft:birch_leaves","Birch Leaves","true"
"Minecraft","minecraft:birch_log","minecraft:birch_log","Birch Log","true"
"Minecraft","minecraft:birch_planks","minecraft:birch_planks","Birch Planks","true"
"Minecraft","minecraft:birch_pressure_plate","minecraft:birch_pressure_plate","Birch Pressure Plate","true"
"Minecraft","minecraft:birch_sapling","minecraft:birch_sapling","Birch Sapling","true"
"Minecraft","minecraft:birch_sign","minecraft:birch_sign","Birch Sign","true"
"Minecraft","minecraft:birch_slab","minecraft:birch_slab","Birch Slab","true"
"Minecraft","minecraft:birch_stairs","minecraft:birch_stairs","Birch Stairs","true"
"Minecraft","minecraft:birch_trapdoor","minecraft:birch_trapdoor","Birch Trapdoor","true"
"Minecraft","minecraft:birch_wall_sign","minecraft:birch_sign","Birch Sign","true"
"Minecraft","minecraft:birch_wood","minecraft:birch_wood","Birch Wood","true"
"Minecraft","minecraft:black_banner","minecraft:black_banner","Black Banner","true"
"Minecraft","minecraft:black_bed","minecraft:black_bed","Black Bed","true"
"Minecraft","minecraft:black_carpet","minecraft:black_carpet","Black Carpet","true"
"Minecraft","minecraft:black_concrete","minecraft:black_concrete","Black Concrete","true"
"Minecraft","minecraft:black_concrete_powder","minecraft:black_concrete_powder","Black Concrete Powder","true"
"Minecraft","minecraft:black_glazed_terracotta","minecraft:black_glazed_terracotta","Black Glazed Terracotta","true"
"Minecraft","minecraft:black_shulker_box","minecraft:black_shulker_box","Black Shulker Box","true"
"Minecraft","minecraft:black_stained_glass","minecraft:black_stained_glass","Black Stained Glass","true"
"Minecraft","minecraft:black_stained_glass_pane","minecraft:black_stained_glass_pane","Black Stained Glass Pane","true"
"Minecraft","minecraft:black_terracotta","minecraft:black_terracotta","Black Terracotta","true"
"Minecraft","minecraft:black_wall_banner","minecraft:black_banner","Black Banner","true"
"Minecraft","minecraft:black_wool","minecraft:black_wool","Black Wool","true"
"Minecraft","minecraft:blackstone","minecraft:blackstone","Blackstone","true"
"Minecraft","minecraft:blackstone_slab","minecraft:blackstone_slab","Blackstone Slab","true"
"Minecraft","minecraft:blackstone_stairs","minecraft:blackstone_stairs","Blackstone Stairs","true"
"Minecraft","minecraft:blackstone_wall","minecraft:blackstone_wall","Blackstone Wall","true"
"Minecraft","minecraft:blast_furnace","minecraft:blast_furnace","Blast Furnace","true"
"Minecraft","minecraft:blue_banner","minecraft:blue_banner","Blue Banner","true"
"Minecraft","minecraft:blue_bed","minecraft:blue_bed","Blue Bed","true"
"Minecraft","minecraft:blue_carpet","minecraft:blue_carpet","Blue Carpet","true"
"Minecraft","minecraft:blue_concrete","minecraft:blue_concrete","Blue Concrete","true"
"Minecraft","minecraft:blue_concrete_powder","minecraft:blue_concrete_powder","Blue Concrete Powder","true"
"Minecraft","minecraft:blue_glazed_terracotta","minecraft:blue_glazed_terracotta","Blue Glazed Terracotta","true"
"Minecraft","minecraft:blue_ice","minecraft:blue_ice","Blue Ice","true"
"Minecraft","minecraft:blue_orchid","minecraft:blue_orchid","Blue Orchid","true"
"Minecraft","minecraft:blue_shulker_box","minecraft:blue_shulker_box","Blue Shulker Box","true"
"Minecraft","minecraft:blue_stained_glass","minecraft:blue_stained_glass","Blue Stained Glass","true"
"Minecraft","minecraft:blue_stained_glass_pane","minecraft:blue_stained_glass_pane","Blue Stained Glass Pane","true"
"Minecraft","minecraft:blue_terracotta","minecraft:blue_terracotta","Blue Terracotta","true"
"Minecraft","minecraft:blue_wall_banner","minecraft:blue_banner","Blue Banner","true"
"Minecraft","minecraft:blue_wool","minecraft:blue_wool","Blue Wool","true"
"Minecraft","minecraft:bone_block","minecraft:bone_block","Bone Block","true"
"Minecraft","minecraft:bookshelf","minecraft:bookshelf","Oak Bookshelf","true"
"Minecraft","minecraft:brain_coral","minecraft:brain_coral","Brain Coral","true"
"Minecraft","minecraft:brain_coral_block","minecraft:brain_coral_block","Brain Coral Block","true"
"Minecraft","minecraft:brain_coral_fan","minecraft:brain_coral_fan","Brain Coral Fan","true"
"Minecraft","minecraft:brain_coral_wall_fan","minecraft:brain_coral_fan","Brain Coral Fan","true"
"Minecraft","minecraft:brewing_stand","minecraft:brewing_stand","Brewing Stand","true"
"Minecraft","minecraft:brick_slab","minecraft:brick_slab","Brick Slab","true"
"Minecraft","minecraft:brick_stairs","minecraft:brick_stairs","Brick Stairs","true"
"Minecraft","minecraft:brick_wall","minecraft:brick_wall","Brick Wall","true"
"Minecraft","minecraft:bricks","minecraft:bricks","Bricks","true"
"Minecraft","minecraft:brown_banner","minecraft:brown_banner","Brown Banner","true"
"Minecraft","minecraft:brown_bed","minecraft:brown_bed","Brown Bed","true"
"Minecraft","minecraft:brown_carpet","minecraft:brown_carpet","Brown Carpet","true"
"Minecraft","minecraft:brown_concrete","minecraft:brown_concrete","Brown Concrete","true"
"Minecraft","minecraft:brown_concrete_powder","minecraft:brown_concrete_powder","Brown Concrete Powder","true"
"Minecraft","minecraft:brown_glazed_terracotta","minecraft:brown_glazed_terracotta","Brown Glazed Terracotta","true"
"Minecraft","minecraft:brown_mushroom","minecraft:brown_mushroom","Brown Mushroom","true"
"Minecraft","minecraft:brown_mushroom_block","minecraft:brown_mushroom_block","Brown Mushroom Block","true"
"Minecraft","minecraft:brown_shulker_box","minecraft:brown_shulker_box","Brown Shulker Box","true"
"Minecraft","minecraft:brown_stained_glass","minecraft:brown_stained_glass","Brown Stained Glass","true"
"Minecraft","minecraft:brown_stained_glass_pane","minecraft:brown_stained_glass_pane","Brown Stained Glass Pane","true"
"Minecraft","minecraft:brown_terracotta","minecraft:brown_terracotta","Brown Terracotta","true"
"Minecraft","minecraft:brown_wall_banner","minecraft:brown_banner","Brown Banner","true"
"Minecraft","minecraft:brown_wool","minecraft:brown_wool","Brown Wool","true"
"Minecraft","minecraft:bubble_column","","Bubble Column","true"
"Minecraft","minecraft:bubble_coral","minecraft:bubble_coral","Bubble Coral","true"
"Minecraft","minecraft:bubble_coral_block","minecraft:bubble_coral_block","Bubble Coral Block","true"
"Minecraft","minecraft:bubble_coral_fan","minecraft:bubble_coral_fan","Bubble Coral Fan","true"
"Minecraft","minecraft:bubble_coral_wall_fan","minecraft:bubble_coral_fan","Bubble Coral Fan","true"
"Minecraft","minecraft:cactus","minecraft:cactus","Cactus","true"
"Minecraft","minecraft:cake","minecraft:cake","Cake","true"
"Minecraft","minecraft:campfire","minecraft:campfire","Campfire","true"
"Minecraft","minecraft:carrots","minecraft:carrot","Carrot","true"
"Minecraft","minecraft:cartography_table","minecraft:cartography_table","Cartography Table","true"
"Minecraft","minecraft:carved_pumpkin","minecraft:carved_pumpkin","Carved Pumpkin","true"
"Minecraft","minecraft:cauldron","minecraft:cauldron","Cauldron","true"
"Minecraft","minecraft:cave_air","","Cave Air","true"
"Minecraft","minecraft:chain","minecraft:chain","Chain","true"
"Minecraft","minecraft:chain_command_block","minecraft:chain_command_block","Chain Command Block","true"
"Minecraft","minecraft:chest","minecraft:chest","Chest","true"
"Minecraft","minecraft:chipped_anvil","minecraft:chipped_anvil","Chipped Anvil","true"
"Minecraft","minecraft:chiseled_nether_bricks","minecraft:chiseled_nether_bricks","Chiseled Nether Bricks","true"
"Minecraft","minecraft:chiseled_polished_blackstone","minecraft:chiseled_polished_blackstone","Chiseled Polished Blackstone","true"
"Minecraft","minecraft:chiseled_quartz_block","minecraft:chiseled_quartz_block","Chiseled Quartz Block","true"
"Minecraft","minecraft:chiseled_red_sandstone","minecraft:chiseled_red_sandstone","Chiseled Red Sandstone","true"
"Minecraft","minecraft:chiseled_sandstone","minecraft:chiseled_sandstone","Chiseled Sandstone","true"
"Minecraft","minecraft:chiseled_stone_bricks","minecraft:chiseled_stone_bricks","Chiseled Stone Bricks","true"
"Minecraft","minecraft:chorus_flower","minecraft:chorus_flower","Chorus Flower","true"
"Minecraft","minecraft:chorus_plant","minecraft:chorus_plant","Chorus Plant","true"
"Minecraft","minecraft:clay","minecraft:clay","Clay","true"
"Minecraft","minecraft:coal_block","minecraft:coal_block","Block of Coal","true"
"Minecraft","minecraft:coal_ore","minecraft:coal_ore","Coal Ore","true"
"Minecraft","minecraft:coarse_dirt","minecraft:coarse_dirt","Coarse Dirt","true"
"Minecraft","minecraft:cobblestone","minecraft:cobblestone","Cobblestone","true"
"Minecraft","minecraft:cobblestone_slab","minecraft:cobblestone_slab","Cobblestone Slab","true"
"Minecraft","minecraft:cobblestone_stairs","minecraft:cobblestone_stairs","Cobblestone Stairs","true"
"Minecraft","minecraft:cobblestone_wall","minecraft:cobblestone_wall","Cobblestone Wall","true"
"Minecraft","minecraft:cobweb","minecraft:cobweb","Cobweb","true"
"Minecraft","minecraft:cocoa","minecraft:cocoa_beans","Cocoa Beans","true"
"Minecraft","minecraft:command_block","minecraft:command_block","Command Block","true"
"Minecraft","minecraft:comparator","minecraft:comparator","Redstone Comparator","true"
"Minecraft","minecraft:composter","minecraft:composter","Composter","true"
"Minecraft","minecraft:conduit","minecraft:conduit","Conduit","true"
"Minecraft","minecraft:cornflower","minecraft:cornflower","Cornflower","true"
"Minecraft","minecraft:cracked_nether_bricks","minecraft:cracked_nether_bricks","Cracked Nether Bricks","true"
"Minecraft","minecraft:cracked_polished_blackstone_bricks","minecraft:cracked_polished_blackstone_bricks","Cracked Polished Blackstone Bricks","true"
"Minecraft","minecraft:cracked_stone_bricks","minecraft:cracked_stone_bricks","Cracked Stone Bricks","true"
"Minecraft","minecraft:crafting_table","minecraft:crafting_table","Crafting Table","true"
"Minecraft","minecraft:creeper_head","minecraft:creeper_head","Creeper Head","true"
"Minecraft","minecraft:creeper_wall_head","minecraft:creeper_head","Creeper Head","true"
"Minecraft","minecraft:crimson_button","minecraft:crimson_button","Crimson Button","true"
"Minecraft","minecraft:crimson_door","minecraft:crimson_door","Crimson Door","true"
"Minecraft","minecraft:crimson_fence","minecraft:crimson_fence","Crimson Fence","true"
"Minecraft","minecraft:crimson_fence_gate","minecraft:crimson_fence_gate","Crimson Fence Gate","true"
"Minecraft","minecraft:crimson_fungus","minecraft:crimson_fungus","Crimson Fungus","true"
"Minecraft","minecraft:crimson_hyphae","minecraft:crimson_hyphae","Crimson Hyphae","true"
"Minecraft","minecraft:crimson_nylium","minecraft:crimson_nylium","Crimson Nylium","true"
"Minecraft","minecraft:crimson_planks","minecraft:crimson_planks","Crimson Planks","true"
